account_subscription_id,account_id,subscription_id,start_date
7942,7942,2,2025-01-01
7943,7943,1,2025-01-01
7944,7944,3,2025-01-01
7945,7945,2,2025-01-01
7946,7946,2,2025-01-01
7947,7947,2,2025-01-01
7948,7948,1,2025-01-01
7949,7949,1,2025-01-01
7950,7950,3,2025-01-01
7951,7951,2,2025-01-01
7952,7952,1,2025-01-01
7953,7953,2,2025-01-01
7954,7954,1,2025-01-01
7955,7955,1,2025-01-01
7956,7956,3,2025-01-01
7957,7957,2,2025-01-01
7958,7958,2,2025-01-01
7959,7959,1,2025-01-01
7960,7960,1,2025-01-01
7961,7961,1,2025-01-01
7962,7962,,2025-01-01
7963,7963,2,2025-01-01
7964,7964,2,2025-01-01
7965,7965,2,2025-01-01
7966,7966,1,2025-01-01
7967,7967,1,2025-01-01
7968,7968,1,2025-01-01
7969,7969,2,2025-01-01
7970,7970,3,2025-01-01
7971,7971,3,2025-01-01
7972,7972,2,2025-01-01
7973,7973,3,2025-01-01
7974,7974,1,2025-01-01
7975,7975,1,2025-01-01
7976,7976,3,2025-01-01
7977,7977,2,2025-01-01
7978,7978,2,2025-01-01
7979,7979,1,2025-01-01
7980,7980,2,2025-01-01
7981,7981,1,2025-01-01
7982,7982,2,2025-01-01
7983,7983,2,2025-01-01
7984,7984,1,2025-01-01
7985,7985,1,2025-01-01
7986,7986,1,2025-01-01
7987,7987,2,2025-01-01
7988,7988,1,2025-01-01
7989,7989,2,2025-01-01
7990,7990,1,2025-01-01
7991,7991,2,2025-01-01
7992,7992,2,2025-01-01
7993,7993,1,2025-01-01
7994,7994,2,2025-01-01
7995,7995,1,2025-01-01
7996,7996,1,2025-01-01
7997,7997,1,2025-01-01
7998,7998,1,2025-01-01
7999,7999,1,2025-01-01
8000,8000,3,2025-01-01
8001,8001,1,2025-01-01
8002,8002,2,2025-01-01
8003,8003,1,2025-01-01
8004,8004,1,2025-01-01
8005,8005,1,2025-01-01
8006,8006,1,2025-01-01
8007,8007,2,2025-01-01
8008,8008,1,2025-01-01
8009,8009,2,2025-01-01
8010,8010,1,2025-01-01
8011,8011,,2025-01-01
8012,8012,2,2025-01-01
8013,8013,2,2025-01-01
8014,8014,2,2025-01-01
8015,8015,2,2025-01-01
8016,8016,1,2025-01-01
8017,8017,1,2025-01-01
8018,8018,2,2025-01-01
8019,8019,1,2025-01-01
8020,8020,2,2025-01-01
8021,8021,2,2025-01-01
8022,8022,3,2025-01-01
8023,8023,1,2025-01-01
8024,8024,1,2025-01-01
8025,8025,1,2025-01-01
8026,8026,1,2025-01-01
8027,8027,1,2025-01-01
8028,8028,2,2025-01-01
8029,8029,1,2025-01-01
8030,8030,2,2025-01-01
8031,8031,1,2025-01-01
8032,8032,1,2025-01-01
8033,8033,1,2025-01-01
8034,8034,3,2025-01-01
8035,8035,2,2025-01-01
8036,8036,1,2025-01-01
8037,8037,2,2025-01-01
8038,8038,1,2025-01-01
8039,8039,2,2025-01-01
8040,8040,1,2025-01-01
8041,8041,2,2025-01-01
8042,8042,2,2025-01-01
8043,8043,2,2025-01-01
8044,8044,1,2025-01-01
8045,8045,1,2025-01-01
8046,8046,1,2025-01-01
8047,8047,2,2025-01-01
8048,8048,2,2025-01-01
8049,8049,1,2025-01-01
8050,8050,1,2025-01-01
8051,8051,1,2025-01-01
8052,8052,1,2025-01-01
8053,8053,1,2025-01-01
8054,8054,2,2025-01-01
8055,8055,1,2025-01-01
8056,8056,1,2025-01-01
8057,8057,1,2025-01-01
8058,8058,2,2025-01-01
8059,8059,2,2025-01-01
8060,8060,1,2025-01-01
8061,8061,1,2025-01-01
8062,8062,1,2025-01-01
8063,8063,1,2025-01-01
8064,8064,2,2025-01-01
8065,8065,1,2025-01-01
8066,8066,2,2025-01-01
8067,8067,2,2025-01-01
8068,8068,2,2025-01-01
8069,8069,2,2025-01-01
8070,8070,1,2025-01-01
8071,8071,1,2025-01-01
8072,8072,1,2025-01-01
8073,8073,1,2025-01-01
8074,8074,2,2025-01-01
8075,8075,1,2025-01-01
8076,8076,1,2025-01-01
8077,8077,1,2025-01-01
8078,8078,1,2025-01-01
8079,8079,2,2025-01-01
8080,8080,1,2025-01-01
8081,8081,1,2025-01-01
8082,8082,1,2025-01-01
8083,8083,1,2025-01-01
8084,8084,1,2025-01-01
8085,8085,1,2025-01-01
8086,8086,2,2025-01-01
8087,8087,2,2025-01-01
8088,8088,2,2025-01-01
8089,8089,1,2025-01-01
8090,8090,2,2025-01-01
8091,8091,2,2025-01-01
8092,8092,2,2025-01-01
8093,8093,2,2025-01-01
8094,8094,2,2025-01-01
8095,8095,2,2025-01-01
8096,8096,3,2025-01-01
8097,8097,1,2025-01-01
8098,8098,2,2025-01-01
8099,8099,1,2025-01-01
8100,8100,2,2025-01-01
8101,8101,2,2025-01-01
8102,8102,1,2025-01-01
8103,8103,1,2025-01-01
8104,8104,2,2025-01-01
8105,8105,2,2025-01-01
8106,8106,1,2025-01-01
8107,8107,2,2025-01-01
8108,8108,2,2025-01-01
8109,8109,1,2025-01-01
8110,8110,2,2025-01-01
8111,8111,1,2025-01-01
8112,8112,1,2025-01-01
8113,8113,1,2025-01-01
8114,8114,2,2025-01-01
8115,8115,1,2025-01-01
8116,8116,3,2025-01-01
8117,8117,2,2025-01-01
8118,8118,2,2025-01-01
8119,8119,1,2025-01-01
8120,8120,1,2025-01-01
8121,8121,1,2025-01-01
8122,8122,1,2025-01-01
8123,8123,1,2025-01-01
8124,8124,1,2025-01-01
8125,8125,1,2025-01-01
8126,8126,1,2025-01-01
8127,8127,1,2025-01-01
8128,8128,2,2025-01-01
8129,8129,1,2025-01-01
8130,8130,1,2025-01-01
8131,8131,2,2025-01-01
8132,8132,2,2025-01-01
8133,8133,3,2025-01-01
8134,8134,2,2025-01-01
8135,8135,3,2025-01-01
8136,8136,2,2025-01-01
8137,8137,1,2025-01-01
8138,8138,1,2025-01-01
8139,8139,1,2025-01-01
8140,8140,1,2025-01-01
8141,8141,2,2025-01-01
8142,8142,2,2025-01-01
8143,8143,2,2025-01-01
8144,8144,1,2025-01-01
8145,8145,2,2025-01-01
8146,8146,2,2025-01-01
8147,8147,2,2025-01-01
8148,8148,1,2025-01-01
8149,8149,2,2025-01-01
8150,8150,2,2025-01-01
8151,8151,2,2025-01-01
8152,8152,1,2025-01-01
8153,8153,1,2025-01-01
8154,8154,1,2025-01-01
8155,8155,1,2025-01-01
8156,8156,2,2025-01-01
8157,8157,1,2025-01-01
8158,8158,2,2025-01-01
8159,8159,1,2025-01-01
8160,8160,1,2025-01-01
8161,8161,3,2025-01-01
8162,8162,1,2025-01-01
8163,8163,1,2025-01-01
8164,8164,2,2025-01-01
8165,8165,1,2025-01-01
8166,8166,1,2025-01-01
8167,8167,2,2025-01-01
8168,8168,1,2025-01-01
8169,8169,2,2025-01-01
8170,8170,1,2025-01-01
8171,8171,1,2025-01-01
8172,8172,2,2025-01-01
8173,8173,3,2025-01-01
8174,8174,3,2025-01-01
8175,8175,1,2025-01-01
8176,8176,1,2025-01-01
8177,8177,1,2025-01-01
8178,8178,3,2025-01-01
8179,8179,3,2025-01-01
8180,8180,2,2025-01-01
8181,8181,1,2025-01-01
8182,8182,1,2025-01-01
8183,8183,1,2025-01-01
8184,8184,1,2025-01-01
8185,8185,2,2025-01-01
8186,8186,2,2025-01-01
8187,8187,1,2025-01-01
8188,8188,2,2025-01-01
8189,8189,3,2025-01-01
8190,8190,1,2025-01-01
8191,8191,2,2025-01-01
8192,8192,1,2025-01-01
8193,8193,1,2025-01-01
8194,8194,1,2025-01-01
8195,8195,2,2025-01-01
8196,8196,1,2025-01-01
8197,8197,1,2025-01-01
8198,8198,1,2025-01-01
8199,8199,1,2025-01-01
8200,8200,2,2025-01-01
8201,8201,1,2025-01-01
8202,8202,1,2025-01-01
8203,8203,2,2025-01-01
8204,8204,1,2025-01-01
8205,8205,1,2025-01-01
8206,8206,1,2025-01-01
8207,8207,1,2025-01-01
8208,8208,1,2025-01-01
8209,8209,1,2025-01-01
8210,8210,2,2025-01-01
8211,8211,2,2025-01-01
8212,8212,1,2025-01-01
8213,8213,2,2025-01-01
8214,8214,1,2025-01-01
8215,8215,2,2025-01-01
8216,8216,1,2025-01-01
8217,8217,1,2025-01-01
8218,8218,1,2025-01-01
8219,8219,2,2025-01-01
8220,8220,2,2025-01-01
8221,8221,1,2025-01-01
8222,8222,1,2025-01-01
8223,8223,2,2025-01-01
8224,8224,1,2025-01-01
8225,8225,2,2025-01-01
8226,8226,1,2025-01-01
8227,8227,1,2025-01-01
8228,8228,1,2025-01-01
8229,8229,1,2025-01-01
8230,8230,1,2025-01-01
8231,8231,1,2025-01-01
8232,8232,3,2025-01-01
8233,8233,2,2025-01-01
8234,8234,2,2025-01-01
8235,8235,2,2025-01-01
8236,8236,2,2025-01-01
8237,8237,2,2025-01-01
8238,8238,1,2025-01-01
8239,8239,3,2025-01-01
8240,8240,1,2025-01-01
8241,8241,1,2025-01-01
8242,8242,1,2025-01-01
8243,8243,2,2025-01-01
8244,8244,2,2025-01-01
8245,8245,1,2025-01-01
8246,8246,2,2025-01-01
8247,8247,1,2025-01-01
8248,8248,2,2025-01-01
8249,8249,1,2025-01-01
8250,8250,1,2025-01-01
8251,8251,1,2025-01-01
8252,8252,1,2025-01-01
8253,8253,1,2025-01-01
8254,8254,1,2025-01-01
8255,8255,1,2025-01-01
8256,8256,1,2025-01-01
8257,8257,1,2025-01-01
8258,8258,2,2025-01-01
8259,8259,2,2025-01-01
8260,8260,1,2025-01-01
8261,8261,1,2025-01-01
8262,8262,1,2025-01-01
8263,8263,2,2025-01-01
8264,8264,3,2025-01-01
8265,8265,1,2025-01-01
8266,8266,,2025-01-01
8267,8267,2,2025-01-01
8268,8268,1,2025-01-01
8269,8269,1,2025-01-01
8270,8270,3,2025-01-01
8271,8271,1,2025-01-01
8272,8272,2,2025-01-01
8273,8273,1,2025-01-01
8274,8274,2,2025-01-01
8275,8275,3,2025-01-01
8276,8276,3,2025-01-01
8277,8277,1,2025-01-01
8278,8278,1,2025-01-01
8279,8279,1,2025-01-01
8280,8280,2,2025-01-01
8281,8281,1,2025-01-01
8282,8282,1,2025-01-01
8283,8283,2,2025-01-01
8284,8284,1,2025-01-01
8285,8285,1,2025-01-01
8286,8286,2,2025-01-01
8287,8287,1,2025-01-01
8288,8288,1,2025-01-01
8289,8289,2,2025-01-01
8290,8290,1,2025-01-01
8291,8291,2,2025-01-01
8292,8292,2,2025-01-01
8293,8293,1,2025-01-01
8294,8294,2,2025-01-01
8295,8295,2,2025-01-01
8296,8296,1,2025-01-01
8297,8297,2,2025-01-01
8298,8298,1,2025-01-01
8299,8299,3,2025-01-01
8300,8300,3,2025-01-01
8301,8301,2,2025-01-01
8302,8302,1,2025-01-01
8303,8303,3,2025-01-01
8304,8304,1,2025-01-01
8305,8305,2,2025-01-01
8306,8306,3,2025-01-01
8307,8307,1,2025-01-01
8308,8308,2,2025-01-01
8309,8309,1,2025-01-01
8310,8310,2,2025-01-01
8311,8311,1,2025-01-01
8312,8312,1,2025-01-01
8313,8313,2,2025-01-01
8314,8314,1,2025-01-01
8315,8315,1,2025-01-01
8316,8316,2,2025-01-01
8317,8317,2,2025-01-01
8318,8318,2,2025-01-01
8319,8319,1,2025-01-01
8320,8320,3,2025-01-01
8321,8321,2,2025-01-01
8322,8322,1,2025-01-01
8323,8323,2,2025-01-01
8324,8324,2,2025-01-01
8325,8325,1,2025-01-01
8326,8326,2,2025-01-01
8327,8327,1,2025-01-01
8328,8328,1,2025-01-01
8329,8329,1,2025-01-01
8330,8330,3,2025-01-01
8331,8331,1,2025-01-01
8332,8332,1,2025-01-01
8333,8333,1,2025-01-01
8334,8334,2,2025-01-01
8335,8335,1,2025-01-01
8336,8336,1,2025-01-01
8337,8337,2,2025-01-01
8338,8338,2,2025-01-01
8339,8339,2,2025-01-01
8340,8340,1,2025-01-01
8341,8341,2,2025-01-01
8342,8342,1,2025-01-01
8343,8343,2,2025-01-01
8344,8344,1,2025-01-01
8345,8345,2,2025-01-01
8346,8346,3,2025-01-01
8347,8347,1,2025-01-01
8348,8348,1,2025-01-01
8349,8349,1,2025-01-01
8350,8350,1,2025-01-01
8351,8351,1,2025-01-01
8352,8352,3,2025-01-01
8353,8353,1,2025-01-01
8354,8354,2,2025-01-01
8355,8355,1,2025-01-01
8356,8356,1,2025-01-01
8357,8357,1,2025-01-01
8358,8358,2,2025-01-01
8359,8359,3,2025-01-01
8360,8360,2,2025-01-01
8361,8361,1,2025-01-01
8362,8362,3,2025-01-01
8363,8363,2,2025-01-01
8364,8364,3,2025-01-01
8365,8365,2,2025-01-01
8366,8366,1,2025-01-01
8367,8367,1,2025-01-01
8368,8368,2,2025-01-01
8369,8369,1,2025-01-01
8370,8370,1,2025-01-01
8371,8371,2,2025-01-01
8372,8372,2,2025-01-01
8373,8373,1,2025-01-01
8374,8374,2,2025-01-01
8375,8375,2,2025-01-01
8376,8376,2,2025-01-01
8377,8377,1,2025-01-01
8378,8378,1,2025-01-01
8379,8379,1,2025-01-01
8380,8380,1,2025-01-01
8381,8381,1,2025-01-01
8382,8382,1,2025-01-01
8383,8383,1,2025-01-01
8384,8384,1,2025-01-01
8385,8385,2,2025-01-01
8386,8386,1,2025-01-01
8387,8387,1,2025-01-01
8388,8388,1,2025-01-01
8389,8389,2,2025-01-01
8390,8390,2,2025-01-01
8391,8391,1,2025-01-01
8392,8392,2,2025-01-01
8393,8393,1,2025-01-01
8394,8394,3,2025-01-01
8395,8395,1,2025-01-01
8396,8396,1,2025-01-01
8397,8397,1,2025-01-01
8398,8398,1,2025-01-01
8399,8399,1,2025-01-01
8400,8400,1,2025-01-01
8401,8401,2,2025-01-01
8402,8402,1,2025-01-01
8403,8403,2,2025-01-01
8404,8404,1,2025-01-01
8405,8405,1,2025-01-01
8406,8406,2,2025-01-01
8407,8407,2,2025-01-01
8408,8408,2,2025-01-01
8409,8409,1,2025-01-01
8410,8410,2,2025-01-01
8411,8411,1,2025-01-01
8412,8412,1,2025-01-01
8413,8413,1,2025-01-01
8414,8414,1,2025-01-01
8415,8415,1,2025-01-01
8416,8416,3,2025-01-01
8417,8417,1,2025-01-01
8418,8418,3,2025-01-01
8419,8419,1,2025-01-01
8420,8420,1,2025-01-01
8421,8421,1,2025-01-01
8422,8422,1,2025-01-01
8423,8423,1,2025-01-01
8424,8424,1,2025-01-01
8425,8425,2,2025-01-01
8426,8426,3,2025-01-01
8427,8427,1,2025-01-01
8428,8428,1,2025-01-01
8429,8429,1,2025-01-01
8430,8430,1,2025-01-01
8431,8431,2,2025-01-01
8432,8432,1,2025-01-01
8433,8433,1,2025-01-01
8434,8434,1,2025-01-01
8435,8435,1,2025-01-01
8436,8436,1,2025-01-01
8437,8437,1,2025-01-01
8438,8438,2,2025-01-01
8439,8439,1,2025-01-01
8440,8440,3,2025-01-01
8441,8441,2,2025-01-01
8442,8442,1,2025-01-01
8443,8443,2,2025-01-01
8444,8444,1,2025-01-01
8445,8445,1,2025-01-01
8446,8446,1,2025-01-01
8447,8447,1,2025-01-01
8448,8448,3,2025-01-01
8449,8449,1,2025-01-01
8450,8450,1,2025-01-01
8451,8451,1,2025-01-01
8452,8452,2,2025-01-01
8453,8453,1,2025-01-01
8454,8454,1,2025-01-01
8455,8455,1,2025-01-01
8456,8456,1,2025-01-01
8457,8457,1,2025-01-01
8458,8458,1,2025-01-01
8459,8459,1,2025-01-01
8460,8460,2,2025-01-01
8461,8461,1,2025-01-01
8462,8462,1,2025-01-01
8463,8463,1,2025-01-01
8464,8464,2,2025-01-01
8465,8465,1,2025-01-01
8466,8466,1,2025-01-01
8467,8467,2,2025-01-01
8468,8468,3,2025-01-01
8469,8469,2,2025-01-01
8470,8470,1,2025-01-01
8471,8471,2,2025-01-01
8472,8472,1,2025-01-01
8473,8473,2,2025-01-01
8474,8474,1,2025-01-01
8475,8475,1,2025-01-01
8476,8476,1,2025-01-01
8477,8477,2,2025-01-01
8478,8478,1,2025-01-01
8479,8479,1,2025-01-01
8480,8480,1,2025-01-01
8481,8481,1,2025-01-01
8482,8482,1,2025-01-01
8483,8483,1,2025-01-01
8484,8484,1,2025-01-01
8485,8485,,2025-01-01
8486,8486,2,2025-01-01
8487,8487,2,2025-01-01
8488,8488,1,2025-01-01
8489,8489,1,2025-01-01
8490,8490,2,2025-01-01
8491,8491,2,2025-01-01
8492,8492,1,2025-01-01
8493,8493,2,2025-01-01
8494,8494,1,2025-01-01
8495,8495,2,2025-01-01
8496,8496,1,2025-01-01
8497,8497,1,2025-01-01
8498,8498,1,2025-01-01
8499,8499,2,2025-01-01
8500,8500,1,2025-01-01
8501,8501,1,2025-01-01
8502,8502,2,2025-01-01
8503,8503,1,2025-01-01
8504,8504,1,2025-01-01
8505,8505,1,2025-01-01
8506,8506,1,2025-01-01
8507,8507,1,2025-01-01
8508,8508,1,2025-01-01
8509,8509,1,2025-01-01
8510,8510,2,2025-01-01
8511,8511,1,2025-01-01
8512,8512,1,2025-01-01
8513,8513,2,2025-01-01
8514,8514,1,2025-01-01
8515,8515,2,2025-01-01
8516,8516,2,2025-01-01
8517,8517,1,2025-01-01
8518,8518,2,2025-01-01
8519,8519,2,2025-01-01
8520,8520,2,2025-01-01
8521,8521,1,2025-01-01
8522,8522,3,2025-01-01
8523,8523,1,2025-01-01
8524,8524,1,2025-01-01
8525,8525,1,2025-01-01
8526,8526,2,2025-01-01
8527,8527,2,2025-01-01
8528,8528,2,2025-01-01
8529,8529,1,2025-01-01
8530,8530,3,2025-01-01
8531,8531,3,2025-01-01
8532,8532,1,2025-01-01
8533,8533,1,2025-01-01
8534,8534,1,2025-01-01
8535,8535,2,2025-01-01
8536,8536,2,2025-01-01
8537,8537,1,2025-01-01
8538,8538,2,2025-01-01
8539,8539,1,2025-01-01
8540,8540,2,2025-01-01
8541,8541,2,2025-01-01
8542,8542,2,2025-01-01
8543,8543,2,2025-01-01
8544,8544,1,2025-01-01
8545,8545,3,2025-01-01
8546,8546,2,2025-01-01
8547,8547,2,2025-01-01
8548,8548,3,2025-01-01
8549,8549,1,2025-01-01
8550,8550,2,2025-01-01
8551,8551,1,2025-01-01
8552,8552,1,2025-01-01
8553,8553,1,2025-01-01
8554,8554,1,2025-01-01
8555,8555,2,2025-01-01
8556,8556,3,2025-01-01
8557,8557,1,2025-01-01
8558,8558,1,2025-01-01
8559,8559,2,2025-01-01
8560,8560,1,2025-01-01
8561,8561,1,2025-01-01
8562,8562,1,2025-01-01
8563,8563,1,2025-01-01
8564,8564,1,2025-01-01
8565,8565,2,2025-01-01
8566,8566,2,2025-01-01
8567,8567,1,2025-01-01
8568,8568,1,2025-01-01
8569,8569,3,2025-01-01
8570,8570,1,2025-01-01
8571,8571,2,2025-01-01
8572,8572,1,2025-01-01
8573,8573,1,2025-01-01
8574,8574,1,2025-01-01
8575,8575,1,2025-01-01
8576,8576,2,2025-01-01
8577,8577,1,2025-01-01
8578,8578,1,2025-01-01
8579,8579,2,2025-01-01
8580,8580,3,2025-01-01
8581,8581,1,2025-01-01
8582,8582,1,2025-01-01
8583,8583,1,2025-01-01
8584,8584,1,2025-01-01
8585,8585,1,2025-01-01
8586,8586,2,2025-01-01
8587,8587,,2025-01-01
8588,8588,1,2025-01-01
8589,8589,2,2025-01-01
8590,8590,1,2025-01-01
8591,8591,1,2025-01-01
8592,8592,2,2025-01-01
8593,8593,2,2025-01-01
8594,8594,1,2025-01-01
8595,8595,1,2025-01-01
8596,8596,2,2025-01-01
8597,8597,1,2025-01-01
8598,8598,1,2025-01-01
8599,8599,1,2025-01-01
8600,8600,1,2025-01-01
8601,8601,1,2025-01-01
8602,8602,1,2025-01-01
8603,8603,3,2025-01-01
8604,8604,1,2025-01-01
8605,8605,2,2025-01-01
8606,8606,1,2025-01-01
8607,8607,2,2025-01-01
8608,8608,2,2025-01-01
8609,8609,2,2025-01-01
8610,8610,2,2025-01-01
8611,8611,1,2025-01-01
8612,8612,1,2025-01-01
8613,8613,2,2025-01-01
8614,8614,2,2025-01-01
8615,8615,2,2025-01-01
8616,8616,3,2025-01-01
8617,8617,3,2025-01-01
8618,8618,2,2025-01-01
8619,8619,1,2025-01-01
8620,8620,1,2025-01-01
8621,8621,1,2025-01-01
8622,8622,1,2025-01-01
8623,8623,1,2025-01-01
8624,8624,2,2025-01-01
8625,8625,1,2025-01-01
8626,8626,1,2025-01-01
8627,8627,2,2025-01-01
8628,8628,1,2025-01-01
8629,8629,1,2025-01-01
8630,8630,2,2025-01-01
8631,8631,2,2025-01-01
8632,8632,1,2025-01-01
8633,8633,1,2025-01-01
8634,8634,2,2025-01-01
8635,8635,2,2025-01-01
8636,8636,2,2025-01-01
8637,8637,1,2025-01-01
8638,8638,1,2025-01-01
8639,8639,2,2025-01-01
8640,8640,1,2025-01-01
8641,8641,1,2025-01-01
8642,8642,1,2025-01-01
8643,8643,1,2025-01-01
8644,8644,2,2025-01-01
8645,8645,3,2025-01-01
8646,8646,1,2025-01-01
8647,8647,1,2025-01-01
8648,8648,2,2025-01-01
8649,8649,1,2025-01-01
8650,8650,1,2025-01-01
8651,8651,1,2025-01-01
8652,8652,1,2025-01-01
8653,8653,1,2025-01-01
8654,8654,1,2025-01-01
8655,8655,1,2025-01-01
8656,8656,1,2025-01-01
8657,8657,3,2025-01-01
8658,8658,1,2025-01-01
8659,8659,1,2025-01-01
8660,8660,2,2025-01-01
8661,8661,1,2025-01-01
8662,8662,2,2025-01-01
8663,8663,1,2025-01-01
8664,8664,3,2025-01-01
8665,8665,2,2025-01-01
8666,8666,2,2025-01-01
8667,8667,1,2025-01-01
8668,8668,2,2025-01-01
8669,8669,1,2025-01-01
8670,8670,1,2025-01-01
8671,8671,1,2025-01-01
8672,8672,2,2025-01-01
8673,8673,1,2025-01-01
8674,8674,1,2025-01-01
8675,8675,1,2025-01-01
8676,8676,1,2025-01-01
8677,8677,3,2025-01-01
8678,8678,1,2025-01-01
8679,8679,2,2025-01-01
8680,8680,2,2025-01-01
8681,8681,1,2025-01-01
8682,8682,2,2025-01-01
8683,8683,1,2025-01-01
8684,8684,2,2025-01-01
8685,8685,2,2025-01-01
8686,8686,1,2025-01-01
8687,8687,2,2025-01-01
8688,8688,1,2025-01-01
8689,8689,1,2025-01-01
8690,8690,2,2025-01-01
8691,8691,2,2025-01-01
8692,8692,1,2025-01-01
8693,8693,2,2025-01-01
8694,8694,1,2025-01-01
8695,8695,2,2025-01-01
8696,8696,1,2025-01-01
8697,8697,1,2025-01-01
8698,8698,2,2025-01-01
8699,8699,1,2025-01-01
8700,8700,1,2025-01-01
8701,8701,1,2025-01-01
8702,8702,1,2025-01-01
8703,8703,1,2025-01-01
8704,8704,1,2025-01-01
8705,8705,1,2025-01-01
8706,8706,2,2025-01-01
8707,8707,1,2025-01-01
8708,8708,3,2025-01-01
8709,8709,2,2025-01-01
8710,8710,2,2025-01-01
8711,8711,1,2025-01-01
8712,8712,1,2025-01-01
8713,8713,2,2025-01-01
8714,8714,1,2025-01-01
8715,8715,1,2025-01-01
8716,8716,1,2025-01-01
8717,8717,1,2025-01-01
8718,8718,1,2025-01-01
8719,8719,1,2025-01-01
8720,8720,2,2025-01-01
8721,8721,1,2025-01-01
8722,8722,1,2025-01-01
8723,8723,1,2025-01-01
8724,8724,1,2025-01-01
8725,8725,2,2025-01-01
8726,8726,2,2025-01-01
8727,8727,1,2025-01-01
8728,8728,3,2025-01-01
8729,8729,2,2025-01-01
8730,8730,2,2025-01-01
8731,8731,3,2025-01-01
8732,8732,2,2025-01-01
8733,8733,1,2025-01-01
8734,8734,3,2025-01-01
8735,8735,1,2025-01-01
8736,8736,1,2025-01-01
8737,8737,1,2025-01-01
8738,8738,1,2025-01-01
8739,8739,2,2025-01-01
8740,8740,2,2025-01-01
8741,8741,2,2025-01-01
8742,8742,2,2025-01-01
8743,8743,1,2025-01-01
8744,8744,3,2025-01-01
8745,8745,3,2025-01-01
8746,8746,1,2025-01-01
8747,8747,2,2025-01-01
8748,8748,1,2025-01-01
8749,8749,2,2025-01-01
8750,8750,1,2025-01-01
8751,8751,1,2025-01-01
8752,8752,1,2025-01-01
8753,8753,1,2025-01-01
8754,8754,1,2025-01-01
8755,8755,2,2025-01-01
8756,8756,3,2025-01-01
8757,8757,1,2025-01-01
8758,8758,1,2025-01-01
8759,8759,1,2025-01-01
8760,8760,2,2025-01-01
8761,8761,3,2025-01-01
8762,8762,1,2025-01-01
8763,8763,1,2025-01-01
8764,8764,2,2025-01-01
8765,8765,1,2025-01-01
8766,8766,1,2025-01-01
8767,8767,1,2025-01-01
8768,8768,1,2025-01-01
8769,8769,1,2025-01-01
8770,8770,2,2025-01-01
8771,8771,1,2025-01-01
8772,8772,1,2025-01-01
8773,8773,2,2025-01-01
8774,8774,2,2025-01-01
8775,8775,2,2025-01-01
8776,8776,2,2025-01-01
8777,8777,1,2025-01-01
8778,8778,1,2025-01-01
8779,8779,2,2025-01-01
8780,8780,2,2025-01-01
8781,8781,2,2025-01-01
8782,8782,1,2025-01-01
8783,8783,3,2025-01-01
8784,8784,2,2025-01-01
8785,8785,1,2025-01-01
8786,8786,1,2025-01-01
8787,8787,,2025-01-01
8788,8788,1,2025-01-01
8789,8789,1,2025-01-01
8790,8790,3,2025-01-01
8791,8791,1,2025-01-01
8792,8792,1,2025-01-01
8793,8793,1,2025-01-01
8794,8794,2,2025-01-01
8795,8795,2,2025-01-01
8796,8796,3,2025-01-01
8797,8797,1,2025-01-01
8798,8798,2,2025-01-01
8799,8799,2,2025-01-01
8800,8800,2,2025-01-01
8801,8801,1,2025-01-01
8802,8802,1,2025-01-01
8803,8803,2,2025-01-01
8804,8804,1,2025-01-01
8805,8805,1,2025-01-01
8806,8806,1,2025-01-01
8807,8807,1,2025-01-01
8808,8808,2,2025-01-01
8809,8809,1,2025-01-01
8810,8810,1,2025-01-01
8811,8811,2,2025-01-01
8812,8812,1,2025-01-01
8813,8813,2,2025-01-01
8814,8814,1,2025-01-01
8815,8815,2,2025-01-01
8816,8816,1,2025-01-01
8817,8817,2,2025-01-01
8818,8818,1,2025-01-01
8819,8819,1,2025-01-01
8820,8820,1,2025-01-01
8821,8821,1,2025-01-01
8822,8822,3,2025-01-01
8823,8823,2,2025-01-01
8824,8824,2,2025-01-01
8825,8825,3,2025-01-01
8826,8826,2,2025-01-01
8827,8827,1,2025-01-01
8828,8828,1,2025-01-01
8829,8829,3,2025-01-01
8830,8830,2,2025-01-01
8831,8831,3,2025-01-01
8832,8832,2,2025-01-01
8833,8833,1,2025-01-01
8834,8834,1,2025-01-01
8835,8835,1,2025-01-01
8836,8836,2,2025-01-01
8837,8837,,2025-01-01
8838,8838,2,2025-01-01
8839,8839,1,2025-01-01
8840,8840,1,2025-01-01
8841,8841,1,2025-01-01
8842,8842,1,2025-01-01
8843,8843,1,2025-01-01
8844,8844,1,2025-01-01
8845,8845,2,2025-01-01
8846,8846,2,2025-01-01
8847,8847,1,2025-01-01
8848,8848,1,2025-01-01
8849,8849,2,2025-01-01
8850,8850,2,2025-01-01
8851,8851,1,2025-01-01
8852,8852,3,2025-01-01
8853,8853,2,2025-01-01
8854,8854,1,2025-01-01
8855,8855,1,2025-01-01
8856,8856,1,2025-01-01
8857,8857,1,2025-01-01
8858,8858,1,2025-01-01
8859,8859,1,2025-01-01
8860,8860,2,2025-01-01
8861,8861,2,2025-01-01
8862,8862,2,2025-01-01
8863,8863,1,2025-01-01
8864,8864,3,2025-01-01
8865,8865,1,2025-01-01
8866,8866,2,2025-01-01
8867,8867,1,2025-01-01
8868,8868,3,2025-01-01
8869,8869,1,2025-01-01
8870,8870,1,2025-01-01
8871,8871,1,2025-01-01
8872,8872,2,2025-01-01
8873,8873,1,2025-01-01
